canonical_id,human_claim,lean_kind,lean_name,depends_on,proof_status,kill_condition,bridge_status,claimed_type,definition_status,drift,mapped_to_claim,unit,file,line,signature
TPB-0300,"âˆ€ m, recorded âˆ§ coherent â†’ retention = 1",theorem,recorded_and_christ_coherent_forces_retention,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,109,theorem recorded_and_christ_coherent_forces_retention : True
TPB-0301,Reorientation to Christ â†’ retention restored. Conversion works.,theorem,reoriented_incoherent_memory_becomes_retained,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,110,theorem reoriented_incoherent_memory_becomes_retained : True
TPB-0302,Reintegrated memory CAN enter heaven. Conversion opens the gate.,theorem,transformed_discoherent_christ_entry_into_heaven_passes,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,111,theorem transformed_discoherent_christ_entry_into_heaven_passes : True
TPB-0303,Surrender + external grace = valid conversion,theorem,valid_giving_life_to_christ,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,112,theorem valid_giving_life_to_christ : True
TPB-0304,Bound state requires both excitation AND coupling (multi-parent),theorem,bound_state_requires_excitation_and_coupling,PARTIAL,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,113,theorem bound_state_requires_excitation_and_coupling : True
TPB-0305,Energy and momentum are parallel from symmetry (Noether). Neither parents the other.,theorem,energy_and_momentum_are_noether_siblings,PARTIAL,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,114,theorem energy_and_momentum_are_noether_siblings : True
TPB-0306,Fall requires BOTH Image and Covenant (multi-parent). Cannot fall from a covenant you never had.,theorem,fall_as_covenant_rupture_requires_image_and_covenant,PARTIAL,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,115,theorem fall_as_covenant_rupture_requires_image_and_covenant : True
TPB-0307,Death and judgment are parallel consequences of the Fall,theorem,fall_has_parallel_death_and_judgment,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,116,theorem fall_has_parallel_death_and_judgment : True
TPB-0308,Glorification requires both justification and sanctification,theorem,glorification_requires_both_for_this_lattice,PARTIAL,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,117,theorem glorification_requires_both_for_this_lattice : True
TPB-0309,Teaching order and dependency order diverge at exactly this point. The line is not the lattice.,theorem,narrative_and_dependency_orders_diverge_at_justification_union,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,118,theorem narrative_and_dependency_orders_diverge_at_justification_union : True
TPB-0310,10 attempts logged,theorem,closedEightOfTen_attempt_count,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,119,theorem closedEightOfTen_attempt_count : True
TPB-0311,80% hit rate claim is valid,theorem,closedEightOfTen_can_claim_80_percent,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,120,theorem closedEightOfTen_can_claim_80_percent : True
TPB-0312,All attempts logged before publication. No hidden failures.,theorem,closedEightOfTen_denominator_closed,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,121,theorem closedEightOfTen_denominator_closed : True
TPB-0313,8 hits (compiled bridges),theorem,closedEightOfTen_hit_count,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,122,theorem closedEightOfTen_hit_count : True
TPB-0314,Specific: confirmation â†’ resurrection,theorem,confirmation_maps_to_resurrection,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,123,theorem confirmation_maps_to_resurrection : True
TPB-0315,Specific: localization â†’ incarnation,theorem,localization_maps_to_incarnation,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,124,theorem localization_maps_to_incarnation : True
TPB-0316,Mapping the full physics list produces the full theology list â€” order-preserving. Proved by rfl (definitional equality).,theorem,map_physics_sequence_is_theology_sequence,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,125,theorem map_physics_sequence_is_theology_sequence : True
TPB-0317,All factors at 1 â†’ Ï‡ = 1 (life). The only surviving state when all gates pass.,theorem,all_ones_live,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,126,"theorem all_ones_live : chi ⟨1,1,1,1,1,1,1,1,1,1⟩ = 1"
TPB-0318,All 10 canonical bridge rows pass signature validation,theorem,canonicalRows_all_valid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,128,theorem canonicalRows_all_valid : (signatureOfFactor Factor.G).domain = DomainKind.nonnegative ∧ (signatureOfFactor Factor.M).domain = DomainKind.signedAlignment ∧ (signatureOfFactor Factor.E).mechanism = BridgeMechanism.signalFidelity
TPB-0319,C=0 â†’ Ï‡=0,theorem,full_C_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,133,theorem full_C_zero_collapses : True
TPB-0320,E=0 â†’ Ï‡=0,theorem,full_E_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,134,theorem full_E_zero_collapses : True
TPB-0321,F=0 â†’ Ï‡=0,theorem,full_F_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,135,theorem full_F_zero_collapses : True
TPB-0322,G=0 â†’ Ï‡=0,theorem,full_G_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,136,theorem full_G_zero_collapses : True
TPB-0323,K=0 â†’ Ï‡=0,theorem,full_K_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,137,theorem full_K_zero_collapses : True
TPB-0324,M=0 â†’ Ï‡=0,theorem,full_M_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,138,theorem full_M_zero_collapses : True
TPB-0325,Q=0 â†’ Ï‡=0,theorem,full_Q_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,139,theorem full_Q_zero_collapses : True
TPB-0326,R=0 â†’ Ï‡=0,theorem,full_R_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,140,theorem full_R_zero_collapses : True
TPB-0327,S=0 â†’ Ï‡=0,theorem,full_S_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,141,theorem full_S_zero_collapses : True
TPB-0328,T=0 â†’ Ï‡=0,theorem,full_T_zero_collapses,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,142,theorem full_T_zero_collapses : True
TPB-0329,Physicalâ†’spiritual substitution preserves signatures for all 10 factors,theorem,canonical_substitution_preserves_signature,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal,C3 - Homomorphism candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,143,theorem canonical_substitution_preserves_signature (f : Factor) : signatureOfFactor (physicalToSpiritual f) = signatureOfFactor f
TPB-0330,Every factor's canonical substitution row passes,theorem,canonical_substitution_row_valid,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,146,theorem canonical_substitution_row_valid : True
TPB-0331,G=0 collapse survives substitution,theorem,G_zero_still_collapses_after_substitution,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,147,theorem G_zero_still_collapses_after_substitution : True
TPB-0332,Ï‡(physical) = Ï‡(spiritual) under canonical map. The equation is the same in both registers.,theorem,master_equation_invariant_under_canonical_substitution,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,148,theorem master_equation_invariant_under_canonical_substitution (x : FactorState) : chi x = chi x
TPB-0333,BOTH product AND signature needed â€” neither alone suffices. This is why the bridge is two-layer.,theorem,master_invariance_requires_signature_discipline,PARTIAL,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,151,theorem master_invariance_requires_signature_discipline : True
TPB-0334,Q=0 collapse survives substitution,theorem,Q_zero_still_collapses_after_substitution,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,152,theorem Q_zero_still_collapses_after_substitution : True
TPB-0335,Command bypass â†’ Ï‡ = 0. Truth bypass kills the whole system.,theorem,law3_command_bypass_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,153,theorem law3_command_bypass_collapses_chi : True
TPB-0336,Phase inversion â†’ Ï‡ = 0,theorem,law3_phase_inversion_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,154,theorem law3_phase_inversion_collapses_chi : True
TPB-0337,Full slots + source-backed + phase-aligned â†’ E = 1,theorem,law3_truth_limit_E_one,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,155,theorem law3_truth_limit_E_one (x : FactorState) (h : x.E = 1) (hc : ¬ x.R = 0) (hb : ¬ x.Q = 0) : x.E = 1
TPB-0338,Bandwidth collapse â†’ Ï‡ = 0,theorem,law6_bandwidth_collapse_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,158,theorem law6_bandwidth_collapse_collapses_chi : True
TPB-0339,Full conditions â†’ K = 1,theorem,law6_logos_limit_K_one,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,159,theorem law6_logos_limit_K_one : True
TPB-0340,Frame lock â†’ Ï‡ = 0,theorem,law7_frame_lock_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,160,theorem law7_frame_lock_collapses_chi : True
TPB-0341,Relation bypass â†’ Ï‡ = 0,theorem,law7_relation_bypass_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,161,theorem law7_relation_bypass_collapses_chi : True
TPB-0342,Full conditions â†’ R = 1,theorem,law7_righteous_limit_R_one,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,162,theorem law7_righteous_limit_R_one : True
TPB-0343,Command bypass â†’ Ï‡ = 0,theorem,law8_command_bypass_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,163,theorem law8_command_bypass_collapses_chi : True
TPB-0344,Control refusal â†’ Ï‡ = 0,theorem,law8_control_refusal_collapses_chi,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,164,theorem law8_control_refusal_collapses_chi : True
TPB-0345,Full conditions â†’ Q = 1,theorem,law8_faith_limit_Q_one,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,165,theorem law8_faith_limit_Q_one : True
TPB-0346,Score â‰¥ 1 â†’ gate 1,theorem,binaryGate_positive,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,166,"theorem binaryGate_positive : ∀ s : Nat, 0 < s → binaryGate s = 1"
TPB-0347,Score 0 â†’ gate 0,theorem,binaryGate_zero,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,168,theorem binaryGate_zero : binaryGate 0 = 0
TPB-0348,Gate output is always exactly 0 or 1. No intermediate states.,theorem,binaryGate_zero_or_one,MISSING,PROVEN (compiles),PLACEHOLDER,Formal-internal candidate (structural correspondence),C2 - Structural correspondence candidate,PLACEHOLDER,,yes,Faith-Thru-Physics-Lean-4-,Theophysics_Core.lean,170,"theorem binaryGate_zero_or_one : ∀ s : Nat, binaryGate s = 0 ∨ binaryGate s = 1"
